@relation "All Clustering"

@attribute "Member id" numeric
@attribute SEC {1,2,3,4}
@attribute FEH {1,2,3}
@attribute MT {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}
@attribute SEX {1,2}
@attribute AGE {1,2,3,4}
@attribute EDU {1,2,3,4,5,6,7,8,9}
@attribute HS real
@attribute CHILD {1,2,3,4,5}
@attribute CS {1,2}
@attribute "Affluence Index" real
@attribute "No. of Brands" integer
@attribute "Brand Runs" integer
@attribute "Total Volume" integer
@attribute "No. of  Trans" integer
@attribute "Value" real
@attribute "Trans / Brand Runs" real
@attribute "Vol/Tran" real
@attribute "Avg. Price " real
@attribute "Pur Vol No Promo - %" real
@attribute "Pur Vol Promo 6 %" real
@attribute "Pur Vol Other Promo %" real
@attribute "Br. Cd. 57, 144" real
@attribute "Br. Cd. 55" real
@attribute "Br. Cd. 272" real
@attribute "Br. Cd. 286" real
@attribute "Br. Cd. 24" real
@attribute "Br. Cd. 481" real
@attribute "Br. Cd. 352" real
@attribute "Br. Cd. 5" real
@attribute "Others 999" real
@attribute "Pr Cat 1" real
@attribute "Pr Cat 2" real
@attribute "Pr Cat 3" real
@attribute "Pr Cat 4" real
@attribute "PropCat 5" real
@attribute "PropCat 6" real
@attribute "PropCat 7" real
@attribute "PropCat 8" real
@attribute "PropCat 9" real
@attribute "PropCat 10" real
@attribute "PropCat 11" real
@attribute "PropCat 12" real
@attribute "PropCat 13" real
@attribute "PropCat 14" real
@attribute "PropCat 15" real

@data
1061580,1,1,4,2,3,8,-0.93518275895803515,2,1,3.1533522336864381,-1.0360556238263692,-0.16848650389131761,-0.74832557869307748,4.8582894900948997E-2,0.62232935147681778,-0.1274632601764436,-0.90217352725997191,5.1031304354350482,0.76639,0.18443,4.9180327868852458E-2,3.6885245901639344E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96311,0.88525,9.0163934426229511E-2,0.00000,2.4590163934426229E-2,0.10246,0.22131,0.00000,0.00000,0.00000,0.67623,0.00000,0.00000,0.00000,0.00000,0.00000
1061660,3,3,10,2,3,5,-0.36668260153673704,4,1,-0.1770364511408172,0.23000012830361349,-0.16848650389131761,2.3837975868575785E-2,-8.7984770293056628E-3,-0.29257185637170652,-0.15488615402669009,-9.9405806290124701E-2,-0.77942658819780841,0.96488,3.5123966942148761E-2,0.00000,4.1322314049586778E-2,0.12397,0.00000,8.2644628099173556E-3,0.00000,0.00000,0.00000,0.00000,0.82645,3.0991735537190084E-2,0.67975,0.28926,0.00000,9.9173553719008267E-2,0.67769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22314,0.00000
1061700,4,3,10,2,2,5,-0.36668260153673704,1,1,-1.4040217560771744,0.86302800436860483,0.69719106129718378,-0.60354491221276751,0.22072701069171297,-0.6588720305536343,-0.42076899440082011,-0.8386444800981987,-0.36812930555372964,0.91696,3.1141868512110725E-2,5.1903114186851208E-2,0.22145,0.16609,0.00000,0.00000,0.00000,7.2664359861591699E-2,0.00000,4.1522491349480967E-2,0.49827,0.12457,0.64706,0.16609,6.228373702422145E-2,0.36678,0.11073,6.228373702422145E-2,4.1522491349480967E-2,0.11073,0.00000,7.2664359861591699E-2,2.0761245674740483E-2,0.00000,0.16609,4.8442906574394463E-2
1061730,2,1,10,2,3,2,-0.36668260153673704,2,1,-0.26467825863627131,0.86302800436860483,0.12007268450484952,7.2098198028679117E-2,0.39287112648247696,3.2399240970529201E-2,-0.14682059701191172,-0.34877375425844093,-0.23636804165769776,1.00000,0.00000,0.00000,8.0160320641282562E-2,0.00000,0.00000,0.62525,0.00000,0.00000,8.0160320641282558E-3,1.2024048096192385E-2,0.27455,0.19238,0.80762,0.00000,0.00000,0.76152,2.004008016032064E-2,0.21844,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1061820,3,3,10,2,4,4,0.20181755588456107,4,2,-0.3523200661317254,-1.6690834998913606,-1.0341640690798191,1.4008629815035241,-0.41046808054108824,0.35510573136264484,0.83782260335223646,2.150451027038796,-1.2272570237282756,0.83333,0.16667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1061830,4,3,10,2,3,1,-0.93518275895803515,4,2,-0.70288729611354173,-1.0360556238263692,-1.0341640690798191,0.60296064178981579,-0.41046808054108824,-0.10064641734902724,0.83782260335223646,1.1119724406655525,-1.1524845682677425,1.00000,0.00000,0.00000,0.10843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.89157,0.00000,0.10843,0.00000,0.89157,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1061940,4,3,10,2,3,1,2.4758181855697536,2,1,0.52409800882281543,-1.0360556238263692,-0.93797767294776335,0.43565853830145757,-0.12356122088981497,-0.42958057685397316,0.85061995381568478,0.45238259325829799,-1.4890389625949516,0.66993,0.14379,0.18627,0.00000,0.63725,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36275,2.9411764705882353E-2,0.00000,0.63725,0.33333,0.34314,0.00000,0.00000,0.00000,1.9607843137254902E-2,0.00000,0.00000,0.00000,0.00000,0.63725,0.00000
1062120,4,3,10,2,4,5,0.77031771330585919,2,1,-1.2287381410862661,-1.6690834998913606,-1.0341640690798191,-1.900809283479326E-3,-0.35308670861083363,-0.10744023819938757,0.91460670613292694,0.2450103175900836,-0.37228957325077611,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.050420168067227E-2,0.98950,0.00000,0.00000,0.98950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.050420168067227E-2,0.00000,0.00000
1062220,4,3,10,2,2,4,0.20181755588456107,2,1,-1.1410963335908122,-0.40302774776137784,0.12007268450484952,2.0620627724568893E-2,0.27810838262196763,-0.46751274326848502,-0.19198771629467082,-0.32012302925238784,-1.1163534987196813,1.00000,0.00000,0.00000,0.27329,0.48447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24224,1.8633540372670808E-2,0.35818,0.59006,3.3126293995859216E-2,0.36853,4.1407867494824016E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.59006,0.00000
1062270,3,3,6,2,3,4,-0.36668260153673704,2,1,-0.1770364511408172,-0.40302774776137784,-0.93797767294776335,0.5772218566377606,1.1962103335060421,2.4685501675622374,2.3223152571122516,-0.40065021492028841,2.5685771668614921,0.98171,0.00000,1.8292682926829267E-2,0.00000,0.00000,0.00000,0.00000,0.33384,0.00000,0.00000,0.45732,0.20884,0.99238,7.621951219512195E-3,0.00000,0.00000,5.6402439024390245E-2,0.45732,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48628,0.00000,0.00000
1062310,4,2,10,2,3,1,0.20181755588456107,2,1,-0.61524548861808759,-1.0360556238263692,-0.74560488068365194,-0.17242026091584442,-0.46784945247134291,-0.76304395025915928,9.8775614088090838E-2,0.17981774882982227,-1.4856207021913892,1.00000,0.00000,0.00000,0.00000,0.78014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21986,0.00000,5.6737588652482268E-2,0.88652,5.6737588652482268E-2,5.6737588652482268E-2,5.6737588652482268E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88652,0.00000
1065040,4,3,10,1,3,5,0.20181755588456107,2,2,-0.1770364511408172,0.23000012830361349,0.60100466516512807,-0.61770124404639781,0.1633456387614583,-0.89552345684118573,-0.4116641600789992,-0.82724345468531812,-1.1097698686544517,1.00000,0.00000,0.00000,0.00000,0.52706,0.00000,0.00000,0.00000,0.00000,1.4054813773717497E-2,2.1082220660576249E-2,0.43781,9.8383696416022487E-2,0.12157,0.74491,3.5137034434293744E-2,7.3787772312016872E-2,0.28812,1.4054813773717497E-2,1.0541110330288124E-2,2.8109627547434995E-2,0.00000,1.0541110330288124E-2,0.00000,0.00000,0.56219,1.2649332396345749E-2
1065080,4,3,10,2,2,5,-0.36668260153673704,2,2,-0.3523200661317254,-1.0360556238263692,-0.84179127681570765,-0.28824479410009241,-0.35308670861083363,-0.57338311818660015,0.36614882912799518,-0.11276230507011768,-0.86711776149610265,0.59690,0.37209,3.1007751937984496E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.5503875968992248E-2,0.98450,0.16279,0.00000,0.00000,0.83721,0.96124,1.5503875968992248E-2,7.7519379844961239E-3,1.5503875968992248E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1065100,3,3,10,2,3,5,-0.36668260153673704,2,2,-1.7528361499090444E-3,2.1290837564985874,0.60100466516512807,-0.35259175698023021,0.10596426683120365,-0.34012860232422881,-0.42911509252915608,-0.55081145423119504,-0.14217248333776783,0.98365,1.6348773841961851E-2,0.00000,0.26158,0.00000,4.9046321525885561E-2,0.19619,0.00000,8.1743869209809257E-3,6.5395095367847406E-2,2.4523160762942781E-2,0.39510,0.18529,0.80381,0.00000,1.0899182561307902E-2,0.61035,4.9046321525885561E-2,0.26703,4.9046321525885561E-2,0.00000,0.00000,8.1743869209809257E-3,0.00000,0.00000,0.00000,1.6348773841961851E-2
1065160,2,1,4,1,3,5,-0.93518275895803515,4,1,0.26117258633645318,0.23000012830361349,-0.64941848455159623,-0.33328766811618887,-0.35308670861083363,-0.18443687450347129,6.14500085696996E-2,-0.1690411445896999,0.20321908196627625,0.78820,0.19571,1.6085790884718499E-2,5.6300268096514748E-2,0.00000,0.45040,0.00000,0.00000,0.00000,0.38606,0.00000,0.10724,8.8471849865951746E-2,0.86863,0.00000,4.2895442359249331E-2,9.9195710455764072E-2,0.00000,0.38606,0.51475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1065340,4,3,10,2,2,5,-0.366683,4,1,-1.4916635635726285,-1.0360556238263692,-1.3227232574759862,-1.4947503481026756,-1.6728582630066908,-1.4758289878094639,-0.62107534948088228,-1.065482659794474,-0.1339216426089001,1.00000,0.00000,0.00000,0.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33333,0.33333,0.66667,0.00000,0.00000,0.66667,0.00000,0.00000,0.00000,0.33333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1065370,4,1,10,2,2,1,-0.36668260153673704,2,1,-1.1410963335908122,-1.0360556238263692,-1.0341640690798191,-1.3789258149184278,-1.5007141472159267,-1.3693924611538186,-0.62107534948088228,-0.70369012002573106,-0.3120427336379939,1.00000,0.00000,0.00000,0.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33333,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1065450,3,3,10,2,2,5,-0.366683,4,1,-1.4916635635726285,-1.6690834998913606,-1.3227232574759862,-0.85771541558931175,-1.2138072875646535,-1.1774670221311394,0.91460670613292694,0.44198625590862139,-1.6479509163562025,0.88571,0.00000,0.11429,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
1065510,4,1,4,2,3,5,0.20181755588456107,2,2,-0.43996187362717948,-1.0360556238263692,0.31244547676896095,-5.1181574274862147E-3,0.7371593580640049,-0.45675586025541448,-0.11591677855528706,-0.58354941553181772,-1.0605263077307785,0.82316,3.3684210526315789E-2,0.14316,0.00000,0.66947,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33053,0.24632,8.4210526315789472E-2,0.66947,0.00000,0.04000,4.2105263157894736E-2,1.2631578947368421E-2,8.4210526315789472E-3,0.22737,0.00000,0.00000,0.00000,0.00000,0.66947,0.00000
1065600,4,3,10,1,2,4,0.20181755588456107,3,1,-0.61524548861808759,-0.40302774776137784,0.31244547676896095,2.1907566982171649E-2,1.54049856508757,5.0006560007713009E-2,0.16697202116304624,-0.83087198027010722,-0.1075756392812615,0.85312,5.5854364915184113E-2,9.102192800992967E-2,0.28134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11791,0.60074,0.14688,0.85312,0.00000,0.00000,0.79644,0.16756,1.2412081092263137E-2,0.00000,0.00000,0.00000,0.00000,0.00000,1.0343400910219279E-2,0.00000,1.3239553165080678E-2
1065650,3,1,10,2,3,5,0.20181755588456107,2,1,-0.1770364511408172,0.23000012830361349,0.12007268450484952,-0.13509902244536451,1.54049856508757,-0.18556917797853134,0.30485059581567914,-0.91542885738080959,-0.27622178712178885,0.88817,5.2001840773124711E-2,5.9825126553152322E-2,0.00000,0.26231,6.9028992176714224E-2,9.2038656235618951E-3,0.00000,0.00000,0.00000,0.00000,0.65946,0.57662,0.12425,0.26231,3.6815462494247581E-2,4.6019328117809483E-2,2.0708697653014266E-2,0.44547,8.7436723423838014E-2,0.13806,0.00000,0.00000,0.00000,0.00000,0.26231,0.00000
1065660,2,3,10,2,2,7,-0.36668260153673704,3,1,0.17353077884099913,0.23000012830361349,-7.2300107759261906E-2,-0.34937440883622328,4.8582894900948997E-2,0.51476052134611261,-0.1859654337236363,-0.51274405737000561,2.0422534260509062,0.83696,0.11413,4.8913043478260872E-2,0.61957,0.00000,0.00000,0.00000,0.22011,0.00000,0.00000,1.6304347826086956E-2,0.14402,0.81250,0.16304,0.00000,2.4456521739130436E-2,0.72283,1.6304347826086956E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26087,0.00000,0.00000
1065710,4,3,10,2,2,4,0.20181755588456107,2,1,-0.61524548861808759,-1.0360556238263692,-0.84179127681570765,-0.96710525248554591,-1.0416631717738896,-1.2012453951074005,-0.29200062327792309,-0.30788289703086708,-1.4829864968235755,1.00000,0.00000,0.00000,0.00000,0.88636,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11364,4.5454545454545456E-2,6.8181818181818177E-2,0.88636,0.00000,0.00000,6.8181818181818177E-2,0.00000,0.00000,4.5454545454545456E-2,0.00000,0.00000,0.00000,0.00000,0.88636,0.00000
1065780,3,3,10,2,3,4,0.20181755588456107,2,1,-0.43996187362717948,-0.40302774776137784,-0.45704569228748476,-0.5231112086125953,-0.86951905598312551,-0.40014068650241175,-0.44656602497931297,0.30380160530250433,0.18715013294035934,0.90446,7.6433121019108277E-2,1.9108280254777069E-2,0.00000,0.00000,0.00000,0.15287,0.00000,0.24841,0.00000,0.00000,0.59873,1.9108280254777069E-2,0.89490,0.00000,8.598726114649681E-2,0.23885,6.6878980891719744E-2,0.00000,0.00000,0.00000,0.00000,0.69427,0.00000,0.00000,0.00000,0.00000
1070040,4,1,4,2,1,3,5.8868191300975417,1,2,-0.1770364511408172,1.4960558804335962,0.50481826903307236,2.1891132767852119,0.27810838262196763,0.78028568624769545,-0.34684641097841634,1.5614215062733272,-1.2900922507579915,0.76145,0.17632,6.2229904926534137E-2,0.00000,0.56007,7.7787381158167671E-3,0.00000,2.5929127052722557E-3,7.7787381158167671E-3,0.00000,2.5929127052722557E-3,0.41919,7.7787381158167671E-3,0.26621,0.56007,0.16595,0.31979,1.2964563526361279E-2,2.0743301642178046E-2,7.7787381158167671E-3,0.00000,0.00000,7.7787381158167671E-3,2.5929127052722557E-3,2.5929127052722557E-3,0.56007,6.5687121866897152E-2
1070070,3,3,10,2,2,5,0.20181755588456107,1,1,8.5888971345545045E-2,0.23000012830361349,-7.2300107759261906E-2,0.72200252311807067,-0.2383239647503243,-0.11876327294998812,-0.31393893835812037,0.94075374900544784,-1.2829424323857401,0.83452,0.14836,1.7118402282453638E-2,3.9942938659058486E-2,0.54779,0.00000,3.4236804564907276E-2,0.00000,0.00000,0.00000,0.00000,0.37803,2.1398002853067047E-2,9.9857346647646214E-2,0.54779,0.33096,0.42653,2.5677603423680456E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.54779,0.00000
1070140,4,3,10,2,4,1,-0.36668260153673704,4,1,-1.0534545260953581,-1.0360556238263692,-1.1303504652118748,1.3847762407834898,-0.29570533668057897,-4.2332788383434412E-2,1.4904874769881054,1.8373613291619995,-1.6301780842303666,0.85447,0.00000,0.14553,0.00000,0.96582,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.4178610804851156E-2,7.717750826901874E-3,0.00000,0.99228,0.00000,0.00000,0.00000,3.3076074972436605E-3,0.00000,4.410143329658214E-3,0.00000,0.00000,0.00000,0.00000,0.99228,0.00000
1070270,3,2,10,2,4,4,0.20181755588456107,4,1,-0.1770364511408172,-0.40302774776137784,-7.2300107759261906E-2,3.0031023572189546,0.56501524227324096,3.8058005716081622,4.4386874618435115E-2,1.7876780196826041,0.39930468734415558,0.94326,0.00000,5.6737588652482268E-2,0.87660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.0638297872340425E-2,0.11277,0.37021,0.62979,0.00000,0.00000,0.91064,1.0638297872340425E-2,0.00000,0.00000,6.8085106382978725E-2,0.00000,0.00000,1.0638297872340425E-2,0.00000,0.00000,0.00000
1070300,1,3,10,2,4,4,1.3388178707271572,1,1,1.4881578912728104,0.86302800436860483,1.2743094380895181,1.1080843003988974,0.56501524227324096,1.268308483998579,-0.4622116885553158,0.3439394971637047,3.7039891777124898E-2,0.93423,6.5773447015834346E-2,0.00000,9.7442143727161992E-2,0.00000,0.00000,0.00000,7.3081607795371494E-3,2.192448233861145E-2,0.00000,1.4616321559074299E-2,0.85871,0.13155,0.79537,0.00000,7.3081607795371498E-2,0.23630,0.63216,5.4811205846528627E-2,0.00000,1.9488428745432398E-2,0.00000,2.192448233861145E-2,2.8014616321559074E-2,7.3081607795371494E-3,0.00000,0.00000
1070310,4,3,10,2,4,1,0.77031771330585919,1,1,-0.61524548861808759,-0.40302774776137784,-0.84179127681570765,1.8738131586725368,-0.29570533668057897,1.6680116106947784,0.42099461682848832,2.4248876757950004,-0.32566672643625355,0.90935,0.00000,9.0651558073654395E-2,0.72899,0.00000,0.00000,0.00000,0.00000,0.00000,2.2662889518413599E-2,0.00000,0.24835,1.0387157695939566E-2,0.98961,0.00000,0.00000,0.96695,0.00000,2.2662889518413599E-2,0.00000,7.5542965061378663E-3,2.8328611898016999E-3,0.00000,0.00000,0.00000,0.00000,0.00000
1070330,2,3,10,2,4,4,0.77031771330585919,1,1,-0.26467825863627131,0.23000012830361349,0.50481826903307236,5.6011457308644673E-2,0.22072701069171297,0.13090964330075397,-0.36512834021191398,-0.25001376063318054,-1.8539559351186497E-2,0.93927,3.643724696356275E-2,2.4291497975708502E-2,0.00000,0.14575,0.34008,0.21053,0.00000,0.00000,0.00000,0.00000,0.30364,0.16397,0.60931,0.14575,8.0971659919028341E-2,0.32794,0.00000,3.643724696356275E-2,0.42915,4.048582995951417E-2,0.00000,0.00000,1.417004048582996E-2,0.00000,0.14575,6.0728744939271256E-3
1070420,3,3,10,2,4,4,0.20181755588456107,4,2,-8.9394643645363134E-2,-1.0360556238263692,-0.16848650389131761,2.4465011283057629,0.96668484578502356,2.2007603957105344,0.31130304142750187,0.92144511937530049,-0.32730614160006694,0.91754,3.637833468067906E-2,4.6079223928860144E-2,0.00000,0.00000,0.00000,0.00000,0.00000,4.850444624090542E-3,0.00000,0.00000,0.99515,0.26677,0.67179,3.2336297493936943E-3,5.8205335489086497E-2,0.73484,0.00000,0.00000,4.850444624090542E-3,0.24252,0.00000,4.850444624090542E-3,9.7008892481810841E-3,0.00000,3.2336297493936943E-3,0.00000
1070500,4,3,3,2,4,4,-1.5036829163793333,4,1,0.9623070463000859,-1.0360556238263692,-0.16848650389131761,-0.65502248251687778,0.50763387034298624,-0.66679815487905469,9.1919890625529216E-2,-0.98257186943080366,-0.23179037394356702,1.00000,0.00000,0.00000,0.00000,0.21978,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.78022,9.5238095238095233E-2,0.64103,0.26374,0.00000,2.197802197802198E-2,1.4652014652014652E-2,0.58242,0.00000,7.3260073260073263E-2,0.00000,0.00000,0.00000,4.3956043956043959E-2,0.26374,0.00000
1070600,4,3,10,2,4,1,-0.36668260153673704,4,1,-0.52760368112263356,2.1290837564985874,0.50481826903307236,1.0630414263828007,1.1962103335060421,0.96938036658272453,-5.4335543242452614E-2,-0.1088196940598173,-0.25708343789295751,0.84139,0.00000,0.15861,0.56506,5.204460966542751E-2,0.00000,7.434944237918216E-2,7.4349442379182153E-3,1.1152416356877323E-2,0.00000,7.4349442379182153E-3,0.28253,0.14870,0.79926,5.204460966542751E-2,0.00000,0.78810,7.4349442379182153E-3,0.00000,3.7174721189591076E-3,0.11896,3.7174721189591076E-3,1.1152416356877323E-2,7.4349442379182153E-3,7.4349442379182153E-3,5.204460966542751E-2,0.00000
1070660,4,3,17,2,4,3,0.20181755588456107,4,1,-0.61524548861808759,-1.0360556238263692,-0.55323208841954052,0.26513908666909242,0.62239661420349557,0.21526625219272805,0.60747029501016525,-0.33089066436455289,-0.24162276741718947,0.95170,3.2200357781753133E-2,1.6100178890876567E-2,0.00000,0.00000,0.00000,0.00000,0.00000,1.0733452593917709E-2,0.00000,0.00000,0.98927,0.23971,0.76029,0.00000,0.00000,0.73345,0.00000,0.23971,0.00000,0.00000,0.00000,1.0733452593917709E-2,0.00000,0.00000,0.00000,1.6100178890876567E-2
1070670,3,3,10,2,3,5,1.3388178707271572,4,2,-0.87817091110444989,0.86302800436860483,0.31244547676896095,0.36487687913330596,0.45025249841273157,-0.12980323183182366,-0.21694849274040606,-0.14811696066575256,-0.94708970817985882,0.90169,9.8305084745762716E-2,0.00000,7.4576271186440682E-2,0.00000,5.084745762711864E-3,6.7796610169491523E-3,0.00000,0.00000,0.00000,5.084745762711864E-3,0.90847,4.9152542372881358E-2,0.15085,0.00000,0.80000,0.90678,2.8813559322033899E-2,0.00000,4.576271186440678E-2,1.3559322033898305E-2,0.00000,0.00000,0.00000,0.00000,0.00000,5.084745762711864E-3
1070790,4,3,17,2,1,7,-1.5036829163793333,4,1,-1.7528361499090444E-3,0.86302800436860483,0.12007268450484952,-0.5359806011886229,-0.12356122088981497,-0.32937171931115833,-0.35007263378432768,-0.5941820332758051,0.44583377948257225,0.92258,7.7419354838709681E-2,0.00000,2.5806451612903226E-2,0.00000,0.30000,0.00000,0.00000,3.870967741935484E-2,3.870967741935484E-2,0.00000,0.59677,0.12258,0.80000,0.00000,7.7419354838709681E-2,0.10323,0.41613,3.870967741935484E-2,0.38710,0.00000,0.00000,3.870967741935484E-2,0.00000,1.6129032258064516E-2,0.00000,0.00000
1070880,2,3,10,2,4,4,0.77031771330585919,1,1,-0.26467825863627131,-0.40302774776137784,-0.45704569228748476,-0.79980314899718774,-0.86951905598312551,-0.68095194831730532,-0.44656602497931297,-0.23637475615777151,0.28794409930211362,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34211,0.00000,1.3157894736842105E-2,0.64474,0.12719,0.87281,0.00000,0.00000,0.17544,0.32895,0.00000,0.10526,3.5087719298245612E-2,0.00000,0.34211,1.3157894736842105E-2,0.00000,0.00000,0.00000
1070980,3,3,10,2,4,3,-0.36668260153673704,4,2,-0.26467825863627131,-1.0360556238263692,-1.3227232574759862,-0.21102843864392709,-0.41046808054108824,-0.85759129042667392,3.6020503034570925,5.2556786018655106E-2,-1.653801609127231,1.00000,0.00000,0.00000,0.00000,0.97810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.1897810218978103E-2,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
1071010,4,3,10,2,4,3,-0.36668260153673704,4,1,8.5888971345545045E-2,0.86302800436860483,-7.2300107759261906E-2,1.6968590107521579,0.96668484578502356,1.6221533199548461,0.22354978110671289,0.43361142859915963,-0.21340197008004974,0.91633,8.3665338645418322E-2,0.00000,3.9840637450199202E-2,0.28088,7.7689243027888447E-2,0.00000,0.00000,0.47510,0.00000,0.00000,0.12649,0.00000,0.68127,0.31275,5.9760956175298804E-3,8.3665338645418322E-2,6.0756972111553786E-2,0.00000,8.3665338645418322E-2,0.00000,0.00000,0.47510,0.00000,0.00000,0.29681,0.00000
1071090,3,3,10,2,4,4,-0.93518275895803515,4,1,-0.1770364511408172,0.23000012830361349,0.31244547676896095,4.6359412876624005E-2,0.10596426683120365,1.6546992319688439E-2,-0.33818654976254892,-0.17318287736819721,-0.21917308128881285,0.81263,4.8879837067209775E-2,0.13849,0.47251,0.00000,0.00000,0.26884,6.1099796334012219E-3,0.00000,0.00000,0.00000,0.25255,6.313645621181263E-2,0.93686,0.00000,0.00000,0.94908,0.00000,0.00000,0.00000,3.2586558044806514E-2,0.00000,6.1099796334012219E-3,0.00000,6.1099796334012219E-3,0.00000,6.1099796334012219E-3
1071120,2,3,6,2,4,4,1.3388178707271572,3,1,-1.7528361499090444E-3,-1.0360556238263692,-1.3227232574759862,1.8384223290884609,-0.41046808054108824,1.5938457330783449,3.6020503034570925,2.7199392840821881,-0.36269166982756501,0.95420,4.5801526717557252E-2,0.00000,0.00000,0.00000,0.00000,0.95420,0.00000,0.00000,0.00000,0.00000,4.5801526717557252E-2,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1071340,3,3,10,2,4,5,-0.93518275895803515,4,1,-0.61524548861808759,-1.0360556238263692,-1.0341640690798191,-2.7639594435534435E-2,-0.41046808054108824,-0.66170278924128445,0.83782260335223646,0.29123936433831188,-1.4424265805534011,0.91026,0.00000,8.9743589743589744E-2,0.00000,0.85897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14103,8.5470085470085479E-3,0.13248,0.85897,0.00000,0.00000,0.13248,0.00000,0.00000,8.5470085470085479E-3,0.00000,0.00000,0.00000,0.00000,0.85897,0.00000
1071460,1,1,4,2,4,7,0.77031771330585919,4,1,0.6993816238137236,-1.0360556238263692,-1.2265368613439305,1.8705958105285299,2.1716936563203713,0.67724607001723047,7.8251759563950678,-0.12750200113477025,-1.2068570992520178,1.00000,0.00000,0.00000,0.00000,0.66352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33648,8.6956521739130432E-2,0.24953,0.66352,0.00000,0.00000,0.24953,0.00000,0.00000,8.6956521739130432E-2,0.00000,0.00000,0.00000,0.00000,0.66352,0.00000
1071500,4,3,10,2,4,4,-0.93518275895803515,4,1,0.34881439383190727,-1.0360556238263692,-7.2300107759261906E-2,-5.1181574274862147E-3,4.8582894900948997E-2,-5.1674292052679864E-2,-0.1859654337236363,-0.17670411157785731,-0.25560647216456539,0.92421,7.5789473684210532E-2,0.00000,0.29474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.70526,0.29474,0.70526,0.00000,0.00000,0.70526,0.00000,0.00000,0.00000,0.29474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1071560,3,3,10,2,2,5,0.20181755588456107,3,1,0.34881439383190727,-0.40302774776137784,-0.55323208841954052,-0.44589485315642996,0.67977798613375018,-0.43241133554162331,0.64586234640051032,-0.87850977102509775,-0.14077245380232678,1.00000,0.00000,0.00000,0.20118,0.00000,3.5502958579881658E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.76331,0.10059,0.89941,0.00000,0.00000,0.24852,0.61538,0.00000,0.13609,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
